,Date,Numbers of Stocks,declining,advancing,dec_vol,adv_vol,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest,TRIM,future,mAvg,TRIM_Prev
382,2016-06-17,1201.0,1201.0,1872.0,1644943684.0,3076886086.0,2079.12,2079.12,2079.12,2079.12,7.4,2079.12,0.0,45552.0,-0.18235909059172006,2079.12,0.08776781345068391,0.2863010802564093
383,2016-06-20,717.0,717.0,2383.0,665689902.0,2743032036.0,2073.0,2092.0,2071.5,2074.0,15.3,2074.2,2932.0,63198.0,-0.21495558405709164,2074.0,0.080558033138019,-0.18235909059172006
384,2016-06-21,1325.0,1325.0,1719.0,1211347863.0,1918816936.0,2075.8,2086.0,2074.2,2080.5,6.2,2080.4,1646.0,63845.0,-0.19964487398856046,2080.5,0.08505802816176425,-0.21495558405709164
385,2016-06-22,1775.0,1775.0,1268.0,1942883629.0,1119645781.0,2078.2,2091.0,2076.0,2076.5,3.7,2076.7,2822.0,63698.0,0.21480134093518105,2076.5,0.07680026041549959,-0.19964487398856046
386,2016-06-23,527.0,527.0,2562.0,358995048.0,2871715784.0,2083.0,2112.5,2083.0,2106.0,29.1,2105.8,4893.0,64616.0,-0.4980134358317727,2106.0,0.03841414258873656,0.21480134093518105
387,2016-06-24,2628.0,2628.0,501.0,6133491972.0,589842182.0,2115.0,2119.4,1999.0,2019.0,87.2,2018.6,17684.0,66631.0,0.684292228091998,2019.0,0.05660413291559421,-0.4980134358317727
388,2016-06-27,2534.0,2534.0,598.0,4578203759.0,691685888.0,2014.8,2022.2,1981.5,1985.5,33.7,1984.9,9842.0,72887.0,0.4459664674020868,1985.5,0.10247833974853116,0.684292228091998
389,2016-06-28,465.0,465.0,2656.0,417754814.0,3895551572.0,1990.0,2029.7,1983.1,2028.3,43.5,2028.4,7561.0,77014.0,-0.4901567624920228,2028.3,0.0622377471858663,0.4459664674020868
390,2016-06-29,453.0,453.0,2661.0,406433457.0,3782400126.0,2027.5,2074.5,2023.0,2066.2,38.4,2066.8,5168.0,81922.0,-0.4601286774182448,2066.2,0.030908416047791164,-0.4901567624920228
391,2016-06-30,651.0,651.0,2451.0,1029489328.0,3415253079.0,2072.8,2091.0,2056.5,2088.5,23.4,2090.2,8497.0,84869.0,0.12655302422474193,2088.5,0.036045469325693934,-0.4601286774182448
392,2016-07-01,1106.0,1106.0,1945.0,1070093055.0,2275889275.0,2086.9,2100.5,2082.0,2095.3,6.1,2096.3,5107.0,84773.0,-0.19011318018280232,2095.3,0.02040687471712499,0.12655302422474193
393,2016-07-05,2266.0,2266.0,827.0,2832608321.0,769243321.0,2098.5,2104.1,2072.5,2083.0,13.6,2082.7,5663.0,86088.0,0.2955791561140459,2083.0,0.03702102572663341,-0.19011318018280232
394,2016-07-06,1091.0,1091.0,1952.0,1199851962.0,2546628530.0,2082.0,2094.2,2066.5,2093.7,11.4,2094.1,3021.0,87015.0,-0.17081237394346688,2093.7,0.018108444579474813,0.2955791561140459
395,2016-07-07,1396.0,1396.0,1648.0,1744577913.0,1774755568.0,2091.5,2101.5,2082.5,2092.0,2.1,2092.0,3026.0,87557.0,0.1488013645995709,2092.0,0.04206789868516983,-0.17081237394346688
396,2016-07-08,370.0,370.0,2711.0,212965102.0,3326076797.0,2091.3,2125.0,2088.0,2120.0,28.5,2120.5,8299.0,88186.0,-0.7568505936131474,2120.0,0.0046680941331756895,0.1488013645995709
397,2016-07-11,970.0,970.0,2099.0,866506718.0,2329774615.0,2123.5,2136.5,2123.1,2130.5,9.8,2130.3,2770.0,88604.0,-0.21713669964303192,2130.5,-0.005185542304931312,-0.7568505936131474
398,2016-07-12,910.0,910.0,2169.0,842043367.0,3184047032.0,2130.8,2149.0,2129.1,2145.5,15.5,2145.8,6471.0,89956.0,-0.46149988922938706,2145.5,-0.03680964512346745,-0.21713669964303192
399,2016-07-13,1627.0,1627.0,1428.0,1892066775.0,1548284855.0,2145.5,2152.0,2139.7,2146.5,0.1,2145.9,3918.0,90561.0,0.07005902593100452,2146.5,-0.04784767827588208,-0.46149988922938706
400,2016-07-14,1325.0,1325.0,1748.0,1014828052.0,2321594393.0,2144.6,2167.7,2143.3,2157.0,11.3,2157.2,4239.0,91902.0,-0.5504751789587542,2157.0,-0.08486563485250632,0.07005902593100452
401,2016-07-15,1388.0,1388.0,1649.0,1552049588.0,1463905569.0,2156.1,2164.0,2143.8,2152.3,4.5,2152.7,5603.0,93402.0,0.23077364236478776,2152.3,-0.09089587373823621,-0.5504751789587542
402,2016-07-18,1117.0,1117.0,1947.0,868664351.0,2034208189.0,2154.4,2162.9,2153.5,2159.7,7.2,2159.9,1726.0,94298.0,-0.2952619162997569,2159.7,-0.09928549665136015,0.23077364236478776
403,2016-07-19,1750.0,1750.0,1283.0,1773538421.0,1073126400.0,2160.0,2161.0,2151.7,2158.5,1.2,2158.7,2522.0,94067.0,0.1919856993665149,2158.5,-0.10357255941908261,-0.2952619162997569
404,2016-07-20,1011.0,1011.0,2037.0,1130619625.0,1979966489.0,2159.0,2169.5,2155.3,2167.5,8.9,2167.6,1541.0,94151.0,0.14022410053897366,2167.5,-0.08890968709496018,0.1919856993665149
405,2016-07-21,1748.0,1748.0,1287.0,1935919476.0,1405741487.0,2167.5,2169.9,2153.5,2157.8,9.7,2157.9,3032.0,94563.0,0.013859134065052736,2157.8,-0.07850901808940816,0.14022410053897366
406,2016-07-22,1017.0,1017.0,2003.0,1008268761.0,1952503920.0,2158.6,2169.0,2156.5,2167.5,9.5,2167.4,2432.0,94150.0,0.016911091291556875,2167.5,-0.0686655651221301,0.013859134065052736
407,2016-07-25,1903.0,1903.0,1131.0,1904063594.0,1048817397.0,2167.6,2171.9,2156.0,2162.0,5.2,2162.2,1698.0,93657.0,0.07599770398306828,2162.0,-0.07497482134722612,0.016911091291556875
408,2016-07-26,1184.0,1184.0,1851.0,1095060484.0,2283755205.0,2162.7,2167.5,2154.0,2163.0,1.1,2163.3,3360.0,93514.0,-0.2881840124514133,2163.0,-0.06543712028448251,0.07599770398306828
409,2016-07-27,1630.0,1630.0,1412.0,2419523166.0,1477016632.0,2164.6,2169.2,2153.7,2160.5,2.7,2160.6,4899.0,93872.0,0.3499733420139469,2160.5,-0.08063343328803028,-0.2881840124514133
410,2016-07-28,1445.0,1445.0,1570.0,1808090618.0,1756457927.0,2162.5,2168.2,2154.0,2164.3,4.1,2164.7,1429.0,95852.0,0.11193843939510012,2164.3,-0.09581652547016603,0.3499733420139469
411,2016-07-29,1141.0,1141.0,1915.0,1525618436.0,2396371586.0,2165.7,2171.5,2157.5,2171.0,3.5,2168.2,6143.0,95514.0,0.06625665720428278,2171.0,-0.07052500639306124,0.11193843939510012
412,2016-08-01,1796.0,1796.0,1242.0,2327635408.0,1060823410.0,2173.4,2177.4,2160.2,2165.0,3.8,2164.4,2916.0,91190.0,0.4169685110953937,2165.0,-0.03065695236971403,0.06625665720428278
413,2016-08-02,2354.0,2354.0,713.0,2793791708.0,1005637034.0,2166.1,2170.2,2142.0,2152.5,11.7,2152.7,3811.0,92028.0,-0.17261136447988365,2152.5,-0.04425533367446974,0.4169685110953937
414,2016-08-03,993.0,993.0,2054.0,967391504.0,2685451967.0,2152.2,2158.2,2145.3,2156.8,4.3,2157.0,1686.0,93992.0,-0.29418731864024944,2156.8,-0.04898597633162643,-0.17261136447988365
415,2016-08-04,1302.0,1302.0,1715.0,1539533906.0,1860268850.0,2156.8,2164.2,2154.0,2159.2,2.3,2159.3,1127.0,93586.0,0.0862702287146673,2159.2,-0.05850001848614364,-0.29418731864024944
416,2016-08-05,851.0,851.0,2174.0,1035736761.0,2518934099.0,2160.0,2178.2,2159.8,2177.3,17.5,2176.8,2783.0,91615.0,0.049189123503264376,2177.3,-0.04849995042038313,0.0862702287146673
417,2016-08-08,1297.0,1297.0,1691.0,1186742143.0,1996837016.0,2176.0,2182.7,2173.5,2175.7,1.3,2175.5,1481.0,91044.0,-0.2550864142743827,2175.7,-0.06685848582374466,0.049189123503264376
418,2016-08-09,1396.0,1396.0,1620.0,1525245010.0,1720784695.0,2176.0,2183.2,2174.0,2177.5,2.1,2177.6,1611.0,90963.0,0.02818979954094853,2177.5,-0.03117483158946757,-0.2550864142743827
419,2016-08-10,1674.0,1674.0,1348.0,1956300030.0,1240073644.0,2177.5,2181.2,2167.8,2172.5,4.9,2172.7,1668.0,91107.0,0.2392902216670413,2172.5,-0.010428153348100606,0.02818979954094853
420,2016-08-11,1140.0,1140.0,1908.0,880115554.0,2448984674.0,2171.6,2185.0,2169.6,2181.5,9.1,2181.8,4323.0,91416.0,-0.508348278033073,2181.5,-0.012557625566449966,0.2392902216670413
421,2016-08-12,1560.0,1560.0,1448.0,1563493125.0,1372183573.0,2182.1,2183.8,2175.8,2180.5,1.6,2180.2,1137.0,91167.0,0.056016653506356685,2180.5,-0.013195915222115778,-0.508348278033073
422,2016-08-15,1079.0,1079.0,1970.0,732802929.0,2281771522.0,2180.6,2190.7,2180.6,2186.0,5.7,2185.9,1843.0,91059.0,-0.5338317367628858,2186.0,-0.012439395122303576,0.056016653506356685
423,2016-08-16,2078.0,2078.0,935.0,1989912777.0,1111406478.0,2185.9,2185.9,2175.0,2177.0,9.1,2176.8,5143.0,91280.0,-0.21615014577918132,2177.0,-0.03275411276521126,-0.5338317367628858
424,2016-08-17,1439.0,1439.0,1590.0,1776809964.0,1544516044.0,2177.7,2181.7,2166.0,2179.5,2.9,2179.7,3089.0,93121.0,0.2398945685932527,2179.5,-0.008428817997347187,-0.21615014577918132
425,2016-08-18,891.0,891.0,2136.0,1045545326.0,2160550900.0,2180.6,2184.5,2176.3,2183.5,3.9,2183.6,2370.0,94604.0,0.1485211295019193,2183.5,-0.010404480263919715,0.2398945685932527
426,2016-08-19,1792.0,1792.0,1216.0,1729266202.0,1266507737.0,2183.6,2183.9,2172.8,2181.5,1.9,2181.7,3222.0,95067.0,-0.07633167257694855,2181.5,-0.020247924496461633,0.1485211295019193
427,2016-08-22,1488.0,1488.0,1521.0,1725583546.0,963790750.0,2181.6,2184.4,2173.8,2181.3,0.3,2181.4,2722.0,97336.0,0.6043814299282955,2181.3,0.006593998042776674,-0.07633167257694855
428,2016-08-23,992.0,992.0,2046.0,947477733.0,2037721691.0,2180.3,2191.2,2180.1,2185.3,3.8,2185.2,2282.0,97220.0,-0.04186536947933695,2185.3,0.0039223407350087724,0.6043814299282955
429,2016-08-24,2122.0,2122.0,922.0,2424192538.0,655845033.0,2185.2,2187.4,2169.5,2175.0,10.3,2174.9,4608.0,98206.0,0.4737601474310547,2175.0,0.02200245180082634,-0.04186536947933695
430,2016-08-25,1341.0,1341.0,1682.0,1232927644.0,1668554354.0,2174.4,2177.0,2167.5,2173.5,1.3,2173.6,4816.0,98094.0,-0.07599809842021725,2173.5,0.03164726607497161,0.4737601474310547
431,2016-08-26,1820.0,1820.0,1206.0,2017620097.0,1243966193.0,2173.8,2186.5,2157.5,2168.5,5.2,2168.4,4522.0,98615.0,0.07208642633707046,2168.5,0.019016042635113587,-0.07599809842021725
432,2016-08-29,830.0,830.0,2201.0,456361191.0,2113108309.0,2167.6,2182.0,2164.5,2179.0,10.9,2179.3,6334.0,95025.0,-0.557389312460436,2179.0,-0.011407946085592598,0.07208642633707046
433,2016-08-30,1551.0,1551.0,1453.0,1551063431.0,1372030979.0,2179.5,2181.0,2169.0,2175.5,4.1,2175.2,3172.0,98029.0,0.057379172097794987,2175.5,-0.0118114681358875,-0.557389312460436
434,2016-08-31,1867.0,1867.0,1152.0,2274197806.0,1268746804.0,2175.8,2175.9,2160.5,2169.5,5.7,2169.5,4377.0,96929.0,0.1007644303972728,2169.5,-0.026184380894892997,0.057379172097794987
435,2016-09-01,1575.0,1575.0,1425.0,1828901195.0,1494487332.0,2169.0,2176.9,2155.5,2167.5,2.2,2167.3,5727.0,95677.0,0.10184866177700022,2167.5,-0.013708925155943725,0.1007644303972728
436,2016-09-02,601.0,601.0,2434.0,487689773.0,2517088686.0,2166.7,2183.3,2164.6,2178.0,10.7,2178.0,2198.0,96285.0,-0.2424823976680403,2178.0,-0.011358701475388767,0.10184866177700022
437,2016-09-06,1246.0,1246.0,1794.0,1156864129.0,2180877516.0,2179.2,2185.7,2173.7,2184.0,6.5,2184.5,4700.0,97132.0,-0.26950497537639145,2184.0,-0.02753030166134598,-0.2424823976680403
438,2016-09-07,1146.0,1146.0,1877.0,1327731320.0,1837895162.0,2184.6,2186.5,2177.5,2184.5,0.1,2184.6,12423.0,97285.0,0.16824786748596593,2184.5,-0.022118540571223186,-0.26950497537639145
439,2016-09-08,1656.0,1656.0,1377.0,1670151835.0,1926963468.0,2184.5,2189.1,2176.8,2178.0,7.1,2177.5,21043.0,101171.0,-0.3275287260458811,2178.0,-0.02541137292447311,0.16824786748596593
440,2016-09-09,2951.0,2951.0,173.0,3994826830.0,147627689.0,2163.5,2164.5,2121.5,2121.5,54.8,2122.7,21387.0,99878.0,0.46145424070875896,2121.5,-0.0057175346895726375,-0.3275287260458811
441,2016-09-12,846.0,846.0,2204.0,596796565.0,3316556419.0,2117.5,2161.0,2117.5,2157.0,35.9,2158.6,20481.0,91819.0,-0.7575961965870206,2157.0,-0.05103055370112091,0.46145424070875896
442,2016-09-13,2756.0,2756.0,338.0,3873447734.0,160229165.0,2142.0,2145.0,2119.5,2128.5,29.8,2128.8,20407.0,84627.0,1.0868054683598147,2128.5,0.021476434771283078,-0.7575961965870206
443,2016-09-14,1569.0,1569.0,1464.0,2313135119.0,1228944491.0,2128.0,2140.0,2119.5,2119.5,8.6,2120.2,15723.0,79373.0,0.5631820769631231,2119.5,0.04452940856477246,1.0868054683598147
444,2016-09-15,756.0,756.0,2269.0,624566917.0,2655007427.0,2123.5,2151.0,2123.0,2147.0,24.8,2145.0,9488.0,76275.0,-0.3480911456877772,2147.0,0.052972162704550116,0.5631820769631231
445,2016-09-16,1946.0,1946.0,1093.0,3253850279.0,1426850281.0,2139.96,2139.96,2139.96,2139.96,24.8,2139.96,0.0,73636.0,0.24751980751849315,2139.96,0.07404806967262623,-0.3480911456877772
446,2016-09-19,971.0,971.0,2056.0,1142861981.0,1849271187.0,2131.4,2146.5,2128.0,2132.8,0.4,2132.9,4137.0,55589.0,0.268935175776891,2132.8,0.07536809727188251,0.24751980751849315
447,2016-09-20,1675.0,1675.0,1338.0,1841833476.0,1190055817.0,2133.9,2143.2,2129.0,2131.5,1.8,2131.1,5006.0,58002.0,0.21212411520119984,2131.5,0.07825914207639527,0.268935175776891
448,2016-09-21,420.0,420.0,2630.0,396765069.0,3222036570.0,2130.0,2157.5,2127.0,2156.5,25.1,2156.2,3067.0,61112.0,-0.2599401600895582,2156.5,0.069913301734913,0.21212411520119984
449,2016-09-22,538.0,538.0,2525.0,800291209.0,2631228913.0,2155.2,2172.3,2152.8,2167.5,12.1,2168.3,2977.0,61789.0,0.3559071708927602,2167.5,0.058619017233297765,-0.2599401600895582
450,2016-09-23,2056.0,2056.0,971.0,2206229850.0,924722362.0,2168.3,2169.2,2156.5,2158.5,10.2,2158.1,3543.0,62510.0,0.11935568594224012,2158.5,0.06594724702518763,0.3559071708927602
451,2016-09-26,2206.0,2206.0,854.0,2232627612.0,880361612.0,2156.2,2159.2,2137.7,2139.5,18.4,2139.7,3451.0,63595.0,-0.0184032796715211,2139.5,0.04357618215688874,0.11935568594224012
452,2016-09-27,1253.0,1253.0,1785.0,1526054394.0,1813006455.0,2139.1,2153.7,2133.5,2152.7,13.1,2152.8,3742.0,63620.0,0.18157682420423407,2152.7,0.0552841331852729,-0.0184032796715211
453,2016-09-28,753.0,753.0,2308.0,705749685.0,3094862675.0,2152.2,2165.3,2144.0,2162.8,10.4,2163.2,3153.0,63681.0,-0.35816679355487824,2162.8,0.03572716864472978,0.18157682420423407
454,2016-09-29,2422.0,2422.0,646.0,2992427479.0,1173226204.0,2163.5,2166.9,2138.0,2149.0,14.7,2148.5,3878.0,63210.0,-0.3852218897907913,2149.0,0.04355296058425909,-0.35816679355487824
455,2016-09-30,895.0,895.0,2154.0,1017217902.0,2996889860.0,2144.7,2168.1,2136.0,2159.0,11.9,2160.4,4288.0,63453.0,-0.2022455444311938,2159.0,0.03175183710566869,-0.3852218897907913
456,2016-10-03,1758.0,1758.0,1283.0,1826722681.0,1230474229.0,2159.0,2164.0,2147.0,2153.0,7.2,2153.2,7470.0,62861.0,0.08014811586243564,2153.0,0.030814731899539725,-0.2022455444311938
457,2016-10-04,2206.0,2206.0,847.0,2526200833.0,1140128608.0,2153.9,2159.7,2136.5,2144.7,8.5,2144.7,10695.0,66222.0,-0.16166004813789706,2144.7,0.018837063267044395,0.08014811586243564
458,2016-10-05,1183.0,1183.0,1845.0,1098674920.0,2680710986.0,2144.5,2158.0,2141.4,2153.2,8.6,2153.3,1924.0,74151.0,-0.4475515246392442,2153.2,0.009515739313807853,-0.16166004813789706
459,2016-10-06,1665.0,1665.0,1342.0,1876907109.0,1464369326.0,2153.5,2157.5,2143.7,2156.5,3.2,2156.5,2333.0,74463.0,0.032536526836664616,2156.5,0.023244898505310405,-0.4475515246392442
460,2016-10-07,2073.0,2073.0,913.0,2298972175.0,1153788707.0,2155.2,2160.6,2138.5,2146.8,10.0,2146.5,1531.0,75227.0,-0.1306051443558884,2146.8,0.009660670694317024,0.032536526836664616
461,2016-10-10,847.0,847.0,2159.0,792570836.0,2034076453.0,2151.2,2163.2,2148.9,2159.0,12.6,2159.1,2284.0,75532.0,-0.0068155428293344466,2159.0,0.02423854265870551,-0.1306051443558884
462,2016-10-11,2649.0,2649.0,401.0,2886598266.0,426130680.0,2159.0,2160.6,2122.5,2134.0,24.7,2134.4,7748.0,75332.0,0.025111895469719082,2134.0,0.004404799693294603,-0.0068155428293344466
463,2016-10-12,1446.0,1446.0,1558.0,1382513531.0,1498791581.0,2135.0,2140.5,2126.3,2131.5,2.9,2131.5,3347.0,77767.0,-0.006154105341011169,2131.5,0.03856125838629503,0.025111895469719082
464,2016-10-13,2029.0,2029.0,1026.0,2222513107.0,1231779108.0,2127.0,2131.5,2108.0,2126.2,5.2,2126.3,2919.0,77681.0,-0.0916962818751748,2126.2,-0.01500700298802267,-0.006154105341011169
465,2016-10-14,1496.0,1496.0,1517.0,1695887454.0,1396176691.0,2125.5,2143.0,2122.5,2126.8,0.6,2126.9,3852.0,77750.0,0.2084084304969292,2126.8,-0.03113307782739512,-0.0916962818751748
466,2016-10-17,1807.0,1807.0,1222.0,1714479726.0,1031632876.0,2127.7,2129.4,2117.2,2123.0,3.8,2123.1,1228.0,75817.0,0.11678765350966275,2123.0,-0.010002223318420574,0.2084084304969292
467,2016-10-18,725.0,725.0,2321.0,682919691.0,2394486523.0,2121.7,2139.6,2121.0,2131.5,8.8,2131.9,4361.0,76174.0,-0.09096507009805448,2131.5,-0.025387899573718196,0.11678765350966275
468,2016-10-19,909.0,909.0,2132.0,790681834.0,2496202114.0,2132.0,2142.0,2126.8,2138.2,6.2,2138.1,1407.0,75901.0,-0.297159356029532,2138.2,-0.05111946920128287,-0.09096507009805448
469,2016-10-20,1724.0,1724.0,1259.0,1459304668.0,1805591643.0,2137.2,2144.2,2127.0,2136.5,1.0,2137.1,1967.0,75630.0,-0.5272576678310016,2136.5,-0.08472773206638294,-0.297159356029532
470,2016-10-21,1469.0,1469.0,1539.0,1832586047.0,1514872151.0,2138.0,2138.0,2123.5,2134.5,2.4,2134.7,6022.0,75843.0,0.23694802079068986,2134.5,-0.062141905662735315,-0.5272576678310016
471,2016-10-24,1217.0,1217.0,1803.0,1517337313.0,1753162165.0,2137.0,2148.5,2135.4,2144.0,9.6,2144.3,4279.0,78111.0,0.24859905238022414,2144.0,-0.06701954741330512,0.23694802079068986
472,2016-10-25,1813.0,1813.0,1185.0,2385910808.0,1225500920.0,2144.8,2149.4,2135.5,2138.0,6.3,2138.0,2627.0,80447.0,0.2409911097002103,2138.0,-0.061490664515215586,0.24859905238022414
473,2016-10-26,1928.0,1928.0,1092.0,2042018764.0,1658853358.0,2134.0,2140.0,2125.0,2134.0,3.9,2134.1,3188.0,82086.0,-0.3606600256342546,2134.0,-0.07704778933170348,0.2409911097002103
474,2016-10-27,2185.0,2185.0,831.0,2521301449.0,1594576109.0,2133.6,2143.6,2123.0,2123.3,10.7,2123.4,3095.0,82303.0,-0.5085740349816988,2123.3,-0.10841828293106405,-0.3606600256342546
475,2016-10-28,1801.0,1801.0,1212.0,2351527446.0,1548144451.0,2127.5,2135.0,2113.3,2123.5,0.4,2123.8,5057.0,81703.0,0.02193783007358883,2123.5,-0.09114080003886099,-0.5085740349816988
476,2016-10-31,1487.0,1487.0,1544.0,1884748725.0,1933542956.0,2122.0,2130.0,2115.8,2122.7,3.7,2120.1,2665.0,81295.0,0.012056245227836104,2122.7,-0.07308270299255976,0.02193783007358883
477,2016-11-01,2292.0,2292.0,746.0,3138252641.0,1300401604.0,2123.0,2129.2,2091.5,2103.3,16.3,2103.8,5785.0,81031.0,-0.2414614592767006,2103.3,-0.07486524457644643,0.012056245227836104
478,2016-11-02,2313.0,2313.0,722.0,3312762096.0,828096654.0,2101.5,2106.2,2088.0,2092.5,11.5,2092.3,2541.0,83717.0,0.22213218768985307,2092.5,-0.06841142312974564,-0.2414614592767006
479,2016-11-03,1801.0,1801.0,1201.0,2107238716.0,1635716360.0,2091.5,2098.7,2080.0,2083.7,8.7,2083.6,3209.0,83779.0,-0.1518899471276211,2083.7,-0.06796732762927855,0.22213218768985307
480,2016-11-04,1455.0,1455.0,1541.0,1858224513.0,1900105777.0,2084.0,2094.0,2079.0,2079.0,3.6,2080.0,2213.0,83316.0,0.0351375679230778,2079.0,-0.04602691433099118,-0.1518899471276211
481,2016-11-07,551.0,551.0,2495.0,343741394.0,3343242666.0,2103.5,2130.5,2103.3,2129.5,49.1,2129.1,6965.0,83734.0,-0.7644976610129542,2129.5,-0.0822557410514284,0.0351375679230778
482,2016-11-08,1278.0,1278.0,1712.0,1760049179.0,2089767731.0,2128.5,2142.5,2119.0,2135.3,6.4,2135.5,3095.0,84784.0,0.12065474672940416,2135.3,-0.07083483691118783,-0.7644976610129542
483,2016-11-09,1386.0,1386.0,1697.0,1667309138.0,4422463020.0,2141.4,2166.5,2028.5,2160.1,24.8,2160.3,8117.0,84755.0,-0.7730456674595612,2160.1,-0.10566347893983451,0.12065474672940416
484,2016-11-10,1660.0,1660.0,1433.0,2579442287.0,3793840144.0,2157.0,2180.5,2149.0,2166.5,6.9,2167.2,4277.0,86626.0,-0.5328529825155214,2166.5,-0.13102551884825453,-0.7730456674595612
485,2016-11-11,1398.0,1398.0,1652.0,2301105680.0,2586911337.0,2164.5,2169.8,2149.0,2161.0,5.6,2161.6,1525.0,87249.0,0.04986913904305047,2161.0,-0.1284790077398881,-0.5328529825155214
486,2016-11-14,1480.0,1480.0,1598.0,1730902615.0,3511508293.0,2164.5,2174.2,2152.5,2160.5,1.2,2160.4,2100.0,82086.0,-0.6306918834910764,2160.5,-0.15297880781333817,0.04986913904305047
487,2016-11-15,859.0,859.0,2215.0,1286399647.0,3179111465.0,2161.5,2179.5,2158.7,2179.0,18.9,2179.3,4119.0,82155.0,0.04248436130146198,2179.0,-0.16052081095858667,-0.6306918834910764
488,2016-11-16,1454.0,1454.0,1594.0,2335282250.0,1398090764.0,2178.6,2184.5,2169.1,2172.7,6.5,2172.8,4653.0,82103.0,0.6049533971352001,2172.7,-0.1383314589756077,0.04248436130146198
489,2016-11-17,1440.0,1440.0,1588.0,1534546739.0,2143293036.0,2172.6,2185.0,2172.0,2184.2,11.5,2184.3,2489.0,84394.0,-0.23627614552831336,2184.2,-0.14493650785880127,0.6049533971352001
490,2016-11-18,1592.0,1592.0,1427.0,1929664610.0,1550535947.0,2181.1,2187.0,2176.7,2181.0,3.5,2180.8,3203.0,84723.0,0.10932881826245323,2181.0,-0.12645977266371103,-0.23627614552831336
491,2016-11-21,754.0,754.0,2255.0,752459723.0,2769254566.0,2179.9,2196.5,2179.4,2193.0,12.1,2192.9,3546.0,86665.0,-0.20747309835067806,2193.0,-0.11192411041460541,0.10932881826245323
492,2016-11-22,900.0,900.0,2133.0,1500335555.0,2361375249.0,2193.4,2202.5,2192.0,2200.0,7.4,2200.3,1904.0,87093.0,0.4093345596287658,2200.0,-0.10408835864923832,-0.20747309835067806
493,2016-11-23,1478.0,1478.0,1517.0,1275831668.0,2051584198.0,2200.5,2203.3,2192.2,2200.7,0.5,2200.8,2019.0,87641.0,-0.4489691417917016,2200.7,-0.1357960038388713,0.4093345596287658
494,2016-11-25,1039.0,1039.0,1895.0,565686811.0,952476789.0,2201.1,2211.5,2198.0,2211.5,10.5,2211.3,1910.0,87590.0,0.0799349758169822,2211.5,-0.14311673719719986,-0.4489691417917016
495,2016-11-28,1993.0,1993.0,1032.0,2361036252.0,1078111931.0,2207.5,2209.2,2198.5,2200.7,10.5,2200.8,5020.0,87331.0,0.125746939131909,2200.7,-0.1210073297078288,0.0799349758169822
496,2016-11-29,1552.0,1552.0,1468.0,2120049882.0,1450646995.0,2200.0,2209.0,2197.0,2203.7,3.0,2203.8,4073.0,89100.0,0.3237864657220896,2203.7,-0.08317276149402025,0.125746939131909
497,2016-11-30,1838.0,1838.0,1192.0,2296314860.0,3072436056.0,2204.1,2213.4,2197.8,2199.0,5.0,2198.8,5350.0,88779.0,-0.7242106026133464,2199.0,-0.11708859934342639,0.3237864657220896
498,2016-12-01,1882.0,1882.0,1154.0,2486730441.0,2452342251.0,2199.4,2202.9,2186.5,2192.0,6.7,2192.1,2991.0,87613.0,-0.475175690019954,2192.0,-0.1392355054910532,-0.7242106026133464
499,2016-12-02,1347.0,1347.0,1652.0,1694484629.0,2013707025.0,2190.8,2197.0,2184.6,2192.0,6.7,2192.1,3069.0,88741.0,0.03150810408275676,2192.0,-0.12682779806562336,-0.475175690019954
500,2016-12-05,861.0,861.0,2156.0,884931336.0,2934217901.0,2181.8,2208.3,2180.0,2204.0,12.1,2204.2,4516.0,84071.0,-0.2807707403396329,2204.0,-0.1496870220669636,0.03150810408275676
501,2016-12-06,870.0,870.0,2131.0,1012485402.0,2678162889.0,2204.2,2212.0,2200.4,2210.5,5.9,2210.1,5196.0,84291.0,-0.07686954772169888,2210.5,-0.14627700391214898,-0.2807707403396329
502,2016-12-07,721.0,721.0,2311.0,958936255.0,3392068578.0,2210.9,2241.0,2206.8,2237.0,26.6,2236.7,5895.0,84498.0,-0.09857413889609662,2237.0,-0.152354808767566,-0.07686954772169888
503,2016-12-08,1155.0,1155.0,1881.0,1464721604.0,2666986234.0,2235.0,2251.2,2233.8,2247.5,11.0,2247.7,10010.0,85956.0,-0.11158068422516117,2247.5,-0.12267676436812085,-0.09857413889609662
504,2016-12-09,1528.0,1528.0,1495.0,1617969488.0,2206876577.0,2248.0,2260.5,2248.0,2260.3,12.4,2260.1,24773.0,84159.0,-0.33223972557774906,2260.3,-0.14326287674571872,-0.11158068422516117
505,2016-12-12,1942.0,1942.0,1099.0,2464604244.0,1467911931.0,2259.0,2263.7,2252.8,2257.5,4.1,2256.0,19112.0,75611.0,-0.05112738582985184,2257.5,-0.11044840939891375,-0.33223972557774906
506,2016-12-13,1232.0,1232.0,1809.0,1328872366.0,2336896345.0,2266.5,2277.3,2265.0,2274.0,17.2,2273.2,24497.0,68687.0,-0.18035762190181454,2274.0,-0.09442589300738159,-0.05112738582985184
507,2016-12-14,2428.0,2428.0,605.0,3562881117.0,754136579.0,2269.0,2274.0,2249.0,2256.5,16.2,2257.0,14867.0,56302.0,0.16315661405539406,2256.5,-0.08927646232500236,-0.18035762190181454
